N DEPARTAMENTO;DEPARTAMENTO;N MUNUCIPIO;MUNICIPIO;GRUPO DE CULTIVO;SUBGRUPO DE CULTIVO;CULTIVO;A�O;PERIODO;Area sembrada;Area cosechada;Produccion [t];Rendimiento [t7ha];ESTADO FISICO PRODUCCION ;NOMBRE CIENTIFICO;CICLO DE CULTIVO
15;BOYACA;15,511;PACHAVITA;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;61;60;24;0.4;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,511;PACHAVITA;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;110;74;29;0.4;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,511;PACHAVITA;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;131;105;46;0.43;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,511;PACHAVITA;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;122;112;86;0.76;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,511;PACHAVITA;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;123;111;88;0.79;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,511;PACHAVITA;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;107;101;76;0.76;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,511;PACHAVITA;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;110;103;80;0.78;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,514;PAEZ;OTROS PERMANENTES;CAFE;CAFE;2,007;2007;175;175;140;0.8;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,514;PAEZ;OTROS PERMANENTES;CAFE;CAFE;2,008;2008;175;175;140;0.8;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,514;PAEZ;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;175;171;137;0.8;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,514;PAEZ;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;195;176;141;0.8;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,514;PAEZ;OTROS PERMANENTES;CAFE;CAFE;2,011;2011;188;111;78;0.7;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,514;PAEZ;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;239;199;159;0.8;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,514;PAEZ;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;272;220;141;0.64;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,514;PAEZ;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;317;232;161;0.69;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,514;PAEZ;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;326;273;285;1.04;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,514;PAEZ;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;330;271;293;1.08;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,514;PAEZ;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;313;290;264;0.91;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,514;PAEZ;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;316;305;284;0.93;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,518;PAJARITO;OTROS PERMANENTES;CAFE;CAFE;2,007;2007;47;35;46;1.3;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,518;PAJARITO;OTROS PERMANENTES;CAFE;CAFE;2,008;2008;52;47;61;1.3;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,518;PAJARITO;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;37;32;42;1.3;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,518;PAJARITO;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;36;32;42;1.3;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,518;PAJARITO;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;34;0;0;;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,518;PAJARITO;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;32;15;6;0.4;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,518;PAJARITO;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;31;30;13;0.43;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,518;PAJARITO;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;31;30;27;0.92;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,518;PAJARITO;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;32;31;29;0.95;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,518;PAJARITO;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;31;31;21;0.66;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,518;PAJARITO;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;31;31;20;0.65;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,531;PAUNA;OTROS PERMANENTES;CAFE;CAFE;2,007;2007;385;360;360;1;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,531;PAUNA;OTROS PERMANENTES;CAFE;CAFE;2,008;2008;400;350;350;1;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,531;PAUNA;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;460;400;200;0.5;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,531;PAUNA;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;450;400;200;0.5;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,531;PAUNA;OTROS PERMANENTES;CAFE;CAFE;2,011;2011;450;369;185;0.5;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,531;PAUNA;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;509;418;506;1.21;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,531;PAUNA;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;399;328;210;0.64;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,531;PAUNA;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;391;336;233;0.69;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,531;PAUNA;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;394;367;324;0.88;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,531;PAUNA;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;398;363;332;0.91;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,531;PAUNA;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;373;347;228;0.66;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,531;PAUNA;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;349;325;202;0.62;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,533;PAYA;OTROS PERMANENTES;CAFE;CAFE;2,007;2007;170;150;85;0.57;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,533;PAYA;OTROS PERMANENTES;CAFE;CAFE;2,008;2008;192;180;67;0.37;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,533;PAYA;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;205;180;90;0.5;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,533;PAYA;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;235;140;70;0.5;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,533;PAYA;OTROS PERMANENTES;CAFE;CAFE;2,011;2011;213;140;90;0.64;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,533;PAYA;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;210;205;103;0.5;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,533;PAYA;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;25;24;15;0.64;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,533;PAYA;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;30;26;18;0.69;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,533;PAYA;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;30;28;16;0.57;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,533;PAYA;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;35;32;19;0.59;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,533;PAYA;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;35;30;25;0.84;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,533;PAYA;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;35;35;30;0.86;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,550;PISBA;OTROS PERMANENTES;CAFE;CAFE;2,007;2007;190;85;106;1.25;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,550;PISBA;OTROS PERMANENTES;CAFE;CAFE;2,008;2008;198;180;127;0.71;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,550;PISBA;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;232;175;70;0.4;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,550;PISBA;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;291;230;230;1;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,550;PISBA;OTROS PERMANENTES;CAFE;CAFE;2,011;2011;213;140;110;0.79;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,550;PISBA;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;191;170;85;0.5;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,550;PISBA;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;104;91;58;0.64;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,550;PISBA;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;131;110;76;0.69;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,550;PISBA;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;145;122;94;0.77;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,550;PISBA;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;152;126;100;0.8;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,550;PISBA;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;135;135;91;0.67;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,550;PISBA;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;135;135;93;0.69;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,580;QUIPAMA;OTROS PERMANENTES;CAFE;CAFE;2,007;2007;55;34;32;0.94;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,580;QUIPAMA;OTROS PERMANENTES;CAFE;CAFE;2,008;2008;31;25;22;0.88;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,580;QUIPAMA;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;33;23;16;0.7;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,580;QUIPAMA;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;35;25;19;0.75;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,580;QUIPAMA;OTROS PERMANENTES;CAFE;CAFE;2,011;2011;35;23;18;0.8;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,580;QUIPAMA;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;91;32;26;0.8;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,580;QUIPAMA;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;125;72;46;0.64;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,580;QUIPAMA;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;137;99;68;0.69;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,580;QUIPAMA;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;140;126;123;0.98;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,580;QUIPAMA;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;140;123;124;1.01;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,580;QUIPAMA;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;139;135;89;0.66;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,580;QUIPAMA;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;137;133;83;0.62;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,621;RONDON;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;60;60;60;1;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,621;RONDON;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;63;30;30;1;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,621;RONDON;OTROS PERMANENTES;CAFE;CAFE;2,011;2011;61;21;17;0.8;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,621;RONDON;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;69;54;49;0.9;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,621;RONDON;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;85;59;33;0.56;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,621;RONDON;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;103;75;46;0.61;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,621;RONDON;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;116;88;105;1.2;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,621;RONDON;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;120;89;110;1.24;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,621;RONDON;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;121;110;111;1.01;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,621;RONDON;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;125;114;117;1.03;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,660;SAN EDUARDO;OTROS PERMANENTES;CAFE;CAFE;2,007;2007;130;127;119;0.94;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,660;SAN EDUARDO;OTROS PERMANENTES;CAFE;CAFE;2,008;2008;155;144;134;0.93;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,660;SAN EDUARDO;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;157;140;130;0.93;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,660;SAN EDUARDO;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;175;16;14;0.93;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,660;SAN EDUARDO;OTROS PERMANENTES;CAFE;CAFE;2,011;2011;168;11;8;0.73;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,660;SAN EDUARDO;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;183;97;87;0.9;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,660;SAN EDUARDO;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;199;155;99;0.64;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,660;SAN EDUARDO;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;215;184;127;0.69;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,660;SAN EDUARDO;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;226;190;202;1.06;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,660;SAN EDUARDO;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;232;191;210;1.1;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,660;SAN EDUARDO;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;245;216;200;0.93;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,660;SAN EDUARDO;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;244;216;205;0.95;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,664;SAN JOSE DE PARE;OTROS PERMANENTES;CAFE;CAFE;2,007;2007;680;650;650;1;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,664;SAN JOSE DE PARE;OTROS PERMANENTES;CAFE;CAFE;2,008;2008;615;550;605;1.1;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,664;SAN JOSE DE PARE;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;650;590;649;1.1;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,664;SAN JOSE DE PARE;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;720;570;599;1.05;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,664;SAN JOSE DE PARE;OTROS PERMANENTES;CAFE;CAFE;2,011;2011;740;570;456;0.8;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,664;SAN JOSE DE PARE;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;658;404;404;1;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,664;SAN JOSE DE PARE;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;725;551;353;0.64;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,664;SAN JOSE DE PARE;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;713;620;429;0.69;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,664;SAN JOSE DE PARE;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;718;677;630;0.93;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
15;BOYACA;15,664;SAN JOSE DE PARE;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;728;673;647;0.96;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
