Código Dane departamento;Departamento;Código Dane municipio;Municipio;Grupo cultivo;Subgrupo;Cultivo;Desagregación cultivo;Año;Periodo;Área sembrada;Área cosechada;Producción;Rendimiento;Ciclo del cultivo;Estado físico del cultivo;Código del cultivo;Nombre científico del cultivo
15;Boyacá;15464;Mongua;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2020;2020;67;6;7.8;1.3;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15464;Mongua;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2021;2021;71;63;74.34;1.18;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15464;Mongua;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2022;2022;73.5;66.5;86.45;1.3;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15464;Mongua;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2023;2023;76.5;65.5;85.15;1.3;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15464;Mongua;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2024;2024;72.5;68.5;89.05;1.3;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15469;Moniquirá;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2019;2019;1,488.00;1,325.00;1,636.00;1.23;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15469;Moniquirá;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2020;2020;1,509.00;1,358.00;1,550.00;1.14;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15469;Moniquirá;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2021;2021;1,541.25;1,350.92;1,404.96;1.04;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15469;Moniquirá;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2022;2022;1,589.27;1,417.68;1,210.25;0.85;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15469;Moniquirá;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2023;2023;1,623.92;1,449.50;1,107.00;0.76;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15469;Moniquirá;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2024;2024;1,442.01;1,212.98;1,141.01;0.94;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15480;Muzo;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2019;2019;67;66;84;1.27;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15480;Muzo;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2020;2020;67;67;78;1.16;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15480;Muzo;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2021;2021;66.94;65.82;71.74;1.09;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15480;Muzo;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2022;2022;50.74;47.21;55.59;1.18;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15480;Muzo;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2023;2023;50.55;48.17;52.36;1.09;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15480;Muzo;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2024;2024;46.82;44.86;60.52;1.35;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15507;Otanche;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2019;2019;159;149;180;1.21;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15507;Otanche;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2020;2020;159;147;165;1.12;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15507;Otanche;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2021;2021;159.05;154.85;168.79;1.09;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15507;Otanche;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2022;2022;146.19;133.66;80.68;0.6;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15507;Otanche;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2023;2023;145.75;132.62;71.45;0.54;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15507;Otanche;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2024;2024;141.09;136.85;91.47;0.67;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15511;Pachavita;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2019;2019;115;108;123;1.14;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15511;Pachavita;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2020;2020;115;111;116;1.05;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15511;Pachavita;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2021;2021;118.79;108.1;78.91;0.73;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15511;Pachavita;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2022;2022;125.35;108.34;53.81;0.5;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15511;Pachavita;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2023;2023;135.17;119.18;57.9;0.49;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15511;Pachavita;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2024;2024;134.02;123.48;74.89;0.61;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15514;Páez;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2019;2019;328;293;361;1.23;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15514;Páez;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2020;2020;328;291;331;1.14;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15514;Páez;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2021;2021;344.33;306.22;278.66;0.91;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15514;Páez;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2022;2022;353.93;296.55;252.43;0.85;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15514;Páez;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2023;2023;355.97;300.93;250.45;0.83;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15514;Páez;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2024;2024;364.93;305.7;314.05;1.03;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15518;Pajarito;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2019;2019;48;32;42;1.31;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15518;Pajarito;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2020;2020;47;30;36.3;1.21;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15518;Pajarito;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2021;2021;46.91;44.18;28.28;0.64;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15518;Pajarito;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2022;2022;48.41;44.97;29.84;0.66;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15518;Pajarito;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2023;2023;48.41;0;0;0;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15518;Pajarito;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2024;2024;46.55;43.26;53.54;1.24;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15531;Pauna;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2019;2019;278;250;310;1.24;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15531;Pauna;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2020;2020;262;234;53.8;0.23;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15531;Pauna;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2021;2021;260.38;214.73;223.32;1.04;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15531;Pauna;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2022;2022;249.63;209.99;204.46;0.97;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15531;Pauna;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2023;2023;244.91;220.42;209.2;0.95;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15531;Pauna;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2024;2024;238.74;212.61;250;1.18;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15533;Paya;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2019;2019;46;36;34;0.94;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15533;Paya;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2020;2020;46;38;34;0.89;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15533;Paya;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2021;2021;46.04;45.97;33.56;0.73;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15533;Paya;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2022;2022;205.35;178.51;25.38;0.14;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15533;Paya;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2023;2023;206.39;192.4;79.3;0.41;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15533;Paya;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2024;2024;206.03;195.6;99.27;0.51;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15550;Pisba;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2019;2019;159;141;133;0.94;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15550;Pisba;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2020;2020;161;143;125;0.87;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15550;Pisba;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2021;2021;160.24;156.98;94.19;0.6;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15550;Pisba;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2022;2022;170.35;159.6;60.81;0.38;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15550;Pisba;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2023;2023;177.48;160.3;51.19;0.32;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15550;Pisba;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2024;2024;192.29;164.58;65.19;0.4;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15572;Puerto Boyacá;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2019;2019;4;0;0;0;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15572;Puerto Boyacá;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2020;2020;4;2;3.6;1.8;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15572;Puerto Boyacá;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2021;2021;13.5;4;5.52;1.38;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15572;Puerto Boyacá;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2022;2022;20.5;13.5;20.25;1.5;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15572;Puerto Boyacá;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2023;2023;20.5;13.5;20.25;1.5;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15572;Puerto Boyacá;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2024;2024;22;8;10.4;1.3;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15580;Quípama;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2019;2019;134;128;163;1.27;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15580;Quípama;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2020;2020;132;127;149;1.17;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15580;Quípama;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2021;2021;134.51;129.19;138.23;1.07;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15580;Quípama;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2022;2022;135.67;131.01;105.19;0.8;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15580;Quípama;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2023;2023;134.45;132.87;122.59;0.92;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15580;Quípama;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2024;2024;127.58;121.11;137.91;1.14;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15621;Rondón;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2019;2019;136;109;142;1.3;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15621;Rondón;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2020;2020;139;115;139;1.21;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15621;Rondón;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2021;2021;153.61;131.01;142.8;1.09;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15621;Rondón;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2022;2022;164.98;135.63;127.58;0.94;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15621;Rondón;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2023;2023;169.85;151.34;115.89;0.77;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15621;Rondón;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2024;2024;165.88;154.9;147.62;0.95;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15660;San Eduardo;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2019;2019;260;226;282;1.25;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15660;San Eduardo;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2020;2020;269;230;266;1.16;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15660;San Eduardo;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2021;2021;273.44;237.69;344.65;1.45;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15660;San Eduardo;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2022;2022;291.97;237.25;309.69;1.31;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15660;San Eduardo;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2023;2023;292.86;242.44;313.73;1.29;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15660;San Eduardo;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2024;2024;299.34;264.93;423.89;1.6;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15664;San José de Pare;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2019;2019;780;713;883;1.24;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15664;San José de Pare;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2020;2020;779;736;421;0.57;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15664;San José de Pare;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2021;2021;812.54;757.51;962.04;1.27;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15664;San José de Pare;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2022;2022;811.72;728.28;871.55;1.2;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15664;San José de Pare;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2023;2023;832.72;762.32;891.62;1.17;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15664;San José de Pare;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2024;2024;853.1;774.39;560.71;0.72;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15667;San Luis de Gaceno;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2019;2019;9;9;8;0.89;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15667;San Luis de Gaceno;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2020;2020;8;8;3;0.38;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15667;San Luis de Gaceno;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2021;2021;8.38;8.38;3.77;0.45;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15667;San Luis de Gaceno;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2022;2022;8.38;8.38;2.79;0.33;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15667;San Luis de Gaceno;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2023;2023;2.3;2.3;1.27;0.55;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15667;San Luis de Gaceno;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2024;2024;2.3;2.3;1.56;0.68;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15673;San Mateo;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2019;2019;120;0;0;0;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
15;Boyacá;15673;San Mateo;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;Café;Café;2020;2020;122;120;7.2;0.06;Permanente;Pergamino o seco de trilla;2030300;Coffea arabica
